id;ano_contratacao;titulo;objetivo;grupo_tematico;subgrupo_tematico;tipo_pesquisa;programa;instituicao;sigla_instituicao;uf_instituicao;valor_projeto;status;ano_previsao
269;2020;Efeitos do treinamento físico associado ao treinamento muscular inspiratório na capacidade funcional em pacientes com insuficiência cardíaca coexistente à doença pulmonar obstrutiva crônica: um ensaio clínico controlado;Avaliar o efeito da reabilitação cardiopulmonar associada ao treinamento muscular inspiratório sobre a capacidade funcional em pacientes com insuficiência cardíaca coexistente à doença pulmonar obstrutiva crônica e observar se a resposta é diferente por causa da coexistência das duas doenças.;Tratamento;Manejo Clínico pacientes com COVID-19;Outros;PPSUS;Universidade Federal de Ciências da Saúde de Porto Alegre;UFCSPA;RS;149946,3;Finalizado;2022
270;2020;Estratégias de capacitação para trabalhadores em saúde no enfrentamento a epidemias virais respiratórias na atenção básica;Esta proposta pretende avaliar o desempenho de um sistema web para capacitação interativa e diferenciada aos trabalhadores em saúde quanto ao enfrentamento da Covid-19 e outras epidemias virais relacionadas com SRAGs, de forma a contribuir para adesão às medidas não farmacológicas de enfrentamento à epidemias virais e para propagação de informação de qualidade.;Prevenção;Outros estudos de prevenção;Outros;PPSUS;Universidade Feevale;FEEVALE;RS;59180;Finalizado;2022
271;2020;Obesidade como fator de risco para complicações vasculares da Covid-19.;Investigar o impacto da obesidade no prognóstico da Covid-19 e identificar a sua correlação com alterações vasculares nesta doença, bem como prover dados que auxiliem na prevenção e tratamento de casos de Covid-19 atendidos e hospitalizados pelo SUS.;Prevenção;Outros estudos de prevenção;Pesquisa Observacional;PPSUS;Universidade Federal do Rio Grande do Sul;UFRGS;RS;150000;Finalizado;2022
272;2020;Estudo clínico de fase i para o uso de celulas-tronco mesenquimais em pacientes com Covid-19;Verificar a segurança e exequibilidade do emprego de células-tronco mesenquimais alogênica de medula óssea em pacientes infectados com Covid-19.;Tratamento;Manejo Clínico pacientes com COVID-19;Pesquisa Clínica Intervencional (Fases I, II, III);PPSUS;Hospital de Clínicas de Porto Alegre;HCPA;RS;139345,65;Finalizado;2022
273;2020;Abordagem proteômica e metagenômica para caracterização e identificação de biomarcadores da Covid-19;Identificar marcadores microbiológicos e proteicos da Covid-19 e do SARS-CoV-2 com base em abordagens de proteômica e metagenômica visando o diagnóstico rápido e diferencial bem como uma compreensão mais ampla da patogênese da doença.;Tratamento;Manejo Clínico pacientes com COVID-19;Pesquisa Pré-Clínica;PPSUS;Hospital de Clínicas de Porto Alegre;HCPA;RS;128100;Finalizado;2022
274;2020;Contribuições para gestão estadual de saúde prisional: monitoramento e avaliação, educação permanente e tecnologias em saúde;Contribuir para a gestão da Política Estadual de Atenção Básica à Saúde das Pessoas Privadas de Liberdade no Sistema Prisional, no âmbito do Sistema Único de Saúde no Rio Grande do Sul.;Fortalecimento do SUS e Vigilância em Saúde;Epidemiologia;Outros;PPSUS;Associação Pró-Ensino em Santa Cruz do Sul;APESC;RS;68232;Finalizado;2022
275;2020;Correlação fisiopatológica entre os eixos cerebral e imunológico na Covid-19: avaliação da neuroprogressão e das moléculas potencialmente protetoras metformina e sinvastatina contra o SARS-CoV-2;Caracterizar a possível ação do SARS-CoV-2 em células neurais humanas e de camundongos A129 (deficientes para os receptores de interferon), bem como o potencial neuroprotetor da metformina e sinvastatina, medicamentos já distribuídos pelo SUS, no processo de neuroinvasão/neurotoxicidade.;Prevenção;Outros estudos de prevenção;Outros;PPSUS;Universidade Federal do Rio Grande do Sul;UFRGS;RS;149600;Finalizado;2022
276;2020;Marcadores sociodemográficos, comportamentais, clínicos e moleculares para identificação de idosos com risco de infecções graves pela Covid-19;Investigar marcadores sociodemográficos, comportamentais, clínicos e moleculares como potenciais fatores prognósticos para a evolução da Covid-19, em idosos vulneráveis atendidos pelo SUS.;Fortalecimento do SUS e Vigilância em Saúde;Epidemiologia;Pesquisa Observacional;PPSUS;Pontifícia Universidade Católica do Rio Grande do Sul;PUCRS;RS;145894,17;Finalizado;2022
277;2020;Evolução dos genomas de SARS-CoV-2 no panorama anterior e posterior à introdução de vacinas contra a Covid-19;A presente proposta está orientada ao enfrentamento da pandemia Covid-19 por  compreendendo estudo epidemiológico molecular a fim de acompanhar a evolução do SARS-CoV-2 com enfoque especial em possíveis mutações diferenciais no período pré- e pós-introdução de vacinas contra a Covid-19.;Fortalecimento do SUS e Vigilância em Saúde;Epidemiologia;Outros;PPSUS;Universidade Feevale;FEEVALE;RS;149956;Finalizado;2022
278;2020;Monitoramento de indicadores de saúde em adultos e idosos após infecção pela Covid-19 residentes em rio grande/rs;Investigar indicadores de saúde de adultos e idosos após infecção pela Covid-19 residentes em Rio Grande/RS que permitam identificar a trajetória até o diagnóstico, as diferenças no perfil socioeconômico e os principais sintomas e comprometimentos oriundos da doença.;Tratamento;Manejo Clínico pacientes com COVID-19;Outros;PPSUS;Universidade Federal do Rio Grande;FURG;RS;126220;Finalizado;2022
279;2020;Epidemiologia molecular de infecções respiratórias virais no rio grande do sul: suporte no combate a epidemias e pandemias;Estudar a circulação de vírus respiratórios no Rio Grande do Sul, com base na análise laboratorial de amostras clínicas de pacientes com infecção respiratória e na análise de bancos de dados como o SINAN e o SIVEP-Gripe, contribuindo para o conhecimento sobre a epidemiologia desses vírus e para o manejo e controle das infecções por eles causadas.;Fortalecimento do SUS e Vigilância em Saúde;Epidemiologia;Outros;PPSUS;Universidade Federal de Ciências da Saúde de Porto Alegre;UFCSPA;RS;150000;Finalizado;2022
280;2020;Oncobank e oncovid: rastreamento genômico de SARS-CoV-2 e perfil genético de pacientes oncológicos e de profissionais de saúde na pandemia da Covid-19;"Realizar o diagnóstico de SARS-CoV-2 por RT-qPCR em pacientes oncológicos usuários do SUS e profissionais da saúde do Hospital Escola da UFPel;";Prevenção;Outros estudos de prevenção;Outros;PPSUS;Universidade Federal de Pelotas;UFPEL;RS;139174,82;Finalizado;2022
281;2020;Minhahistóriadigital: combinando internet das coisas, computação em neblina e computação em nuvem para o gerenciamento eficiente de pessoas e sinais vitais no âmbito da Covid-19;Proposição de arquitetura que combine Internet das Coisas, Computação de Neblina e Computação em Nuvem com o intuito de permitir a rastreabilidade e captura de sinais vitais de pessoas em tempo real para que tenhamos serviços de inteligência artificial e algoritmos sensíveis à latência de rede e escalabilidade de processamento.;Tratamento;Manejo Clínico pacientes com COVID-19;Avaliação de Tecnologias em Saúde;PPSUS;Universidade do Vale do Rio dos Sinos;UNISINOS;RS;145700;Finalizado;2022
282;2020;Prevenção e controle da Covid-19: percepção e práticas no cotidiano das orientações médico-científicas pela população em territórios de abrangência da atenção primária à saúde;Analisar como a população dos territórios de abrangência da APS percebe e traduz em práticas do cotidiano nos âmbitos individual, familiar e coletivo as medidas de prevenção e controle da Covid-19.;Prevenção;Outros estudos de prevenção;Pesquisa Observacional;PPSUS;Instituto Federal do Rio Grande do Sul;IFRS;RS;59230;Finalizado;2022
283;2020;Investigação epidemiológica do SARS-CoV-2 (novo coronavírus) em população infantil e co-infecções com outros vírus respiratórios;Realizar uma investigação epidemiológica do SARS-COV-2 em crianças e co-infecções com outros patógenos respiratórios.;Fortalecimento do SUS e Vigilância em Saúde;Epidemiologia;Outros;PPSUS;Fundação Oswaldo Cruz;FIOCRUZ;PR;70000;Finalizado;2022
284;2020;Prevenção e controle do Covid-19: percepção e práticas no cotidiano das orientações médico-científicas pela população dos territórios da atenção primária à saúde, porto velho-ro;Analisar como a população dos territórios de abrangência da APS percebe e traduz em práticas do cotidiano nos âmbitos individual, familiar e coletivo as medidas de prevenção e controle do Covid-19.;Prevenção;Outros estudos de prevenção;Pesquisa Observacional;PPSUS;Universidade Federal de Rondônia;UNIR;RO;30500;Finalizado;2022
285;2020;Investigação do SARS-CoV-2 em esgotos nas cidades de porto velho e candeias do jamari - ro: subsídios para ações de vigilância em saúde ambiental;Identificar e analisar por meio de estudo comparativo a ocorrência da carga viral do SARS-Cov-2 em esgoto nas cidades de Porto Velho e Candeias do Jamari-RO, suas concentrações físico-químicas considerando a sazonalidade regional como subsídio para ações de vigilância em saúde ambiental.;Fortalecimento do SUS e Vigilância em Saúde;Epidemiologia;Outros;PPSUS;Universidade Federal de Rondônia;UNIR;RO;67500;Finalizado;2022
286;2020;Investigação dos impactos da Covid-19 na saúde mental: um estudo de coorte;Investigar o impacto da Covid-19 na saúde mental a longo prazo.;Projetos Transversais;Impactos na Saúde Mental;Pesquisa Não Clínica;PPSUS;Fundação Educacional de Criciúma;FUCRI;SC;89800;Finalizado;2022
287;2020;Telefisioterapia em pessoas amputadas em tempos de Covid-19: se reinventando para reabilitar e integrar;Inovar a Atenção à Saúde da Pessoa Amputada através da Telefisioterapia em diferentes fases da reabilitação durante e após o isolamento social provocado pela pandemia da Covid-19 através do projeto de extensão Reabilitação Multidisciplinar em Amputados (RAMP) do CEFID/UDESC em parceria com a SES e Secretarias Municipais de Saúde da Grande Florianópolis.;Fortalecimento do SUS e Vigilância em Saúde;Sistemas e serviços de saúde;Outros;PPSUS;Universidade do Estado de Santa Catarina;UDESC;SC;58582,83;Finalizado;2022
288;2020;Família, cuidado e atenção domiciliar (ad) no programa melhor em casa em santa catarina no contexto da pandemia de Covid-19;Analisar as repercussões do cuidado em saúde para as famílias inseridas no Programa Melhor em Casa, em Santa Catarina, no contexto da pandemia de Covid-19.;Prevenção;Outros estudos de prevenção;Pesquisa Observacional;PPSUS;Universidade Federal de Santa Catarina;UFSC;SC;21185,6;Finalizado;2022
289;2020;Grupos de desenvolvimento humano (gdh) como tecnologia social para atenção à saúde mental no SUS e os desafios frente à pandemia da Covid-19.;Aplicar a tecnologia social dos Grupos de Desenvolvimento Humano (GDH) do SUS, presente no município de Chapecó-SC, frente às demandas de saúde mental, em especial àquelas decorrentes da pandemia e do pós-pandemia de Covid-19.;Projetos Transversais;Impactos na Saúde Mental;Avaliações de Políticas;PPSUS;Universidade Comunitária da Região de Chapecó;UNOCHAPECÓ;SC;74700;Finalizado;2022
290;2020;Heparina de alto peso molecular por via inalatória para o tratamento de SARS-CoV-2;O objetivo geral deste estudo será constatar a segurança e eficácia do uso de heparina de alto peso molecular de forma inalatória em pacientes com SARS-COV-2;Tratamento;Manejo Clínico pacientes com COVID-19;Pesquisa Clínica Intervencional (Fases I, II, III);PPSUS;Universidade Estadual Paulista Júlio de Mesquita Filho;UNESP;SP;199492;Finalizado;2022
291;2020;Desenvolvimento de sensores ópticos para diagnóstico da reatividade microvascular em pacientes com Covid-19 e outras doenças respiratórias graves;Desenvolver e validar uma tecnologia simples, barata e escalável para ser utilizada no Sistema Único de Saúde (SUS), com foco nos principais problemas envolvendo avaliação, prognóstico e reabilitação de pacientes diagnosticados com Covid-19 e outras doenças respiratórias graves.;Tratamento;Manejo Clínico pacientes com COVID-19;Avaliação de Tecnologias em Saúde;PPSUS;Universidade Estadual de Campinas;UNICAMP;SP;156012,6;Finalizado;2022
292;2020;A sobrecarga emocional das equipes de saúde do SUS envolvidas no atendimento aos pacientes portadores do Covid-19: avaliação da eficácia de medidas profiláticas, incluindo o uso de canabidiol.;O objetivo desse trabalho é monitorar o nível de estresse e sobrecarga emocional de um grupo de profissionais da saúde que participem do atendimento aos portadores de Covid-19 no Hospital das Clínicas de Ribeirão Preto, sua Unidade de Emergência (HCRP) e Unidade de Pronto Atendimento (UPA), dedicado ao atendimento primário da Covid-19 da Prefeitura Municipal de Ribeirão Preto, durante quatro semanas, e avaliar a eficácia do CBD na diminuição do estresse, daqueles que desejarem fazer uso do mesmo.;Projetos Transversais;Impactos na Saúde Mental;Pesquisa Observacional;PPSUS;Universidade de São Paulo;USP;SP;92840;Finalizado;2022
293;2020;Canabidiol (cbd) em pacientes com sintomas leves a moderados do coronavírus 2019: um ensaio clínico randomizado, duplo-cego, controlado por placebo;Conduzir um ensaio clínico randomizado, duplo-cego, controlado por placebo, para avaliar a eficácia e segurança do canabidiol (CBD) em pacientes infectados com SARS-CoV-2.;Tratamento;Medicamentos;Pesquisa Clínica Intervencional (Fases I, II, III);PPSUS;Universidade de São Paulo;USP;SP;117297,95;Finalizado;2022
294;2020;Mudanças das estratégias de gestão regional no enfrentamento a pandemia da Covid-19 e suas implicações nas regiões de saúde do projeto de fortalecimento da gestão estadual da saúde no estado de são paulo;Analisar a efetividade sanitária no enfrentamento da pandemia da Covid-19 nas 5 regiões do Projeto de Fortalecimento da Gestão Estadual da Saúde no Estado de São Paulo com foco na gestão regional e nas relações entre prestadores e gestores e entre níveis de governo (estado e municípios), no período de janeiro de 2020 a dezembro de 2021.;Prevenção;Outros estudos de prevenção;Avaliações de Políticas;PPSUS;Centro de Estudos Augusto Leopoldo Ayrosa Galvão;CEALAG;SP;88078;Finalizado;2022
295;2020;Plano de desastres aplicado na pandemia do Covid-19: ações, resultados e lições aprendidas.;Analisar o Plano de Desastres implementado no HCFMUSP no contexto da epidemia de Covid-19, os resultados obtidos em diferentes perspectivas e as limitações enfrentadas.;Prevenção;Outros estudos de prevenção;Avaliações de Políticas;PPSUS;Universidade de São Paulo;USP;SP;89711,2;Finalizado;2022
296;2020;Enfrentamento da pandemia de Covid-19: produções, invenções e desafios na gestão do cuidado em rede.;Analisar as produções, invenções e desafios na gestão do cuidado implementadas pelas redes de atenção à saúde em duas Regiões de Saúde do Estado de São Paulo para o enfrentamento da pandemia da Covid-19, com ênfase na atenção básica, e apresentar proposições que possam aprimorar a capacidade de resposta do SUS.;Prevenção;Outros estudos de prevenção;Avaliações de Políticas;PPSUS;Universidade Federal de São Paulo;UNIFESP;SP;97167,28;Finalizado;2022
297;2020;Detecção molecular precoce de SARS-CoV-2 em escarro de populações vulneráveis com SUSpeita de tuberculose pulmonar.;Avaliar a presença de RNA viral do SARS-CoV-2 em amostras de escarro de indivíduos sintomáticos respiratórios para Covid-19 e/ou Tuberculose pertencentes à população privada de liberdade utilizando as metodologias RT-PCR e Teste Rápido Molecular (TRM - Xpert® Xpress SARS-CoV-2- Cepheid).;Prevenção;Outros estudos de prevenção;Outros;PPSUS;Secretaria de Estado de Saúde de São Paulo;SESSP;SP;174322,4;Finalizado;2022
298;2024;Avaliação da prevalência da hesitação vacinal na população brasileira em geral e em quilombolas;"Objetivo geral: Avaliar a prevalência de hesitação vacinal e seus fatores associados na população brasileira em geral e em população
quilombola em relação às vacinas em geral e às vacinas contra influenza e Covid-19.
Objetivos específicos: 
Avaliar, via levantamento de abrangência nacional realizado de forma online, a prelavência da hesitação vacinal e seus fatores associados
em relação às vacinas em geral e às vacinas contra influenza e Covid-19 em pais ou responsáveis legais de crianças e adolescentes
Avaliar, via levantamento de abrangência nacional realizado de forma online, a prelavência da hesitação vacinal e seus fatores associados
em relação às vacinas em geral e às vacinas contra influenza e Covid-19 em adultos em relação à sua própria vacinação. 
Avaliar a prevalência da hesitação vacinal e seus fatores associados em relação às vacinas em geral e vacinas contra influenza e Covid-19
em população quilombola através de estudo de campo. ";Projetos Transversais;Enfrentamento à desinformação em Saúde;Pesquisa Observacional;Sem programa vinculado;Pontifícia Universidade Católica do Rio Grande do Sul;PUCRS;RS;190284,52;Em execução;2026
299;2024;"Desvendando a Teia da Desinformação Científica em Saúde: Impactos na Adesão 
à Vacinação e Políticas Públicas";"Objetivo 1: Descrever de forma quantitativa e qualitativa a evolução do movimento antivacina, 
com base em comunidades do Telegram. 
Meta 1.1: Monitorar e descrever o crescimento quantitativo das narrativas antivacina nas 
comunidades do Telegram
Indicador 1.1.1: Percentual de crescimento no volume de grupos e canais dedicados a temas 
antivacina no Telegram ao longo do período de estudo, medido em intervalos semestrais
Indicador 1.1.2: Percentual de crescimento no volume de publicações relacionadas a 
narrativas antivacina dentro dessas comunidades, comparando os períodos pré-pandemia, 
durante a pandemia de Covid-19, e o período pós-pandemia
Indicador 1.1.3: Número de picos de atividade em resposta a eventos específicos, como 
campanhas de vacinação ou lançamentos de novas vacinas, demonstrando a reatividade dessas 
comunidades a ações de saúde pública";Projetos Transversais;Enfrentamento à desinformação em Saúde;Pesquisa Observacional;Sem programa vinculado;Fundação Getulio Vargas;FGV;RJ;398480;Em execução;2026
